Время;Канал A
-0,13639989;0,00158696
-0,13634989;0,00158696
-0,13629989;0,00158696
-0,13624989;0,00158696
-0,13619989;0,00158696
-0,13614989;0,00158696
-0,13609989;-0,01635792
-0,13604989;0,00158696
-0,13599989;0,00158696
-0,13594989;0,00158696
-0,13589989;0,00158696
-0,13584989;0,00158696
-0,13579989;0,00158696
-0,13574989;0,00158696
-0,13569989;-0,01635792
-0,13564989;0,00158696
-0,13559989;0,00158696
-0,13554989;0,00158696
-0,13549989;0,00158696
-0,13544989;0,00158696
-0,13539989;0,00158696
-0,13534989;0,00158696
-0,13529989;0,00158696
-0,13524989;0,00158696
-0,13519989;0,00158696
-0,13514989;-0,01635792
-0,13509989;0,00158696
-0,13504989;0,00158696
-0,13499989;0,00158696
-0,13494989;0,00158696
-0,13489989;0,00158696
-0,13484989;0,00158696
-0,13479989;0,00158696
-0,13474989;0,00158696
-0,13469989;0,00158696
-0,13464989;-0,01635792
-0,13459989;0,00158696
-0,13454989;0,00158696
-0,13449989;0,00158696
-0,13444989;0,00158696
-0,13439989;0,00158696
-0,13434989;0,00158696
-0,13429989;-0,01635792
-0,13424989;0,00158696
-0,13419989;0,00158696
-0,13414989;0,00158696
-0,13409989;0,00158696
-0,13404989;0,00158696
-0,13399989;0,00158696
-0,13394989;0,00158696
-0,13389989;0,00158696
-0,13384989;0,00158696
-0,13379989;0,00158696
-0,13374989;0,00158696
-0,13369989;0,00158696
-0,13364989;0,00158696
-0,13359989;0,00158696
-0,13354989;0,00158696
-0,13349989;0,00158696
-0,13344989;0,00158696
-0,13339989;0,00158696
-0,13334989;0,00158696
-0,13329989;-0,01635792
-0,13324989;0,00158696
-0,13319989;0,00158696
-0,13314989;0,00158696
-0,13309989;0,00158696
-0,13304989;0,00158696
-0,13299989;0,00158696
-0,13294989;0,00158696
-0,13289989;0,00158696
-0,13284989;0,00158696
-0,13279989;0,00158696
-0,13274989;0,00158696
-0,13269989;0,00158696
-0,13264989;0,00158696
-0,13259989;0,00158696
-0,13254989;-0,01635792
-0,13249989;-0,01635792
-0,13244989;0,00158696
-0,13239989;0,00158696
-0,13234989;0,00158696
-0,13229989;0,00158696
-0,13224989;0,00158696
-0,13219989;0,00158696
-0,13214989;0,00158696
-0,13209989;0,00158696
-0,13204989;0,00158696
-0,13199989;0,00158696
-0,13194989;0,00158696
-0,13189989;0,00158696
-0,13184989;0,00158696
-0,13179989;-0,01635792
-0,13174989;0,00158696
-0,13169989;0,00158696
-0,13164989;0,00158696
-0,13159989;0,00158696
-0,13154989;0,00158696
-0,13149989;0,00158696
-0,13144989;0,00158696
-0,13139989;0,00158696
-0,13134989;0,00158696
-0,13129989;0,00158696
-0,13124989;0,00158696
-0,13119989;0,00158696
-0,13114989;0,00158696
-0,13109989;0,00158696
-0,13104989;0,00158696
-0,13099989;0,00158696
-0,13094989;0,00158696
-0,13089989;0,00158696
-0,13084989;-0,01635792
-0,13079989;0,00158696
-0,13074989;0,00158696
-0,13069989;0,00158696
-0,13064989;0,00158696
-0,13059989;0,00158696
-0,13054989;0,00158696
-0,13049989;0,00158696
-0,13044989;0,00158696
-0,13039989;0,00158696
-0,13034989;0,00158696
-0,13029989;0,00158696
-0,13024989;0,00158696
-0,13019989;0,00158696
-0,13014989;0,00158696
-0,13009989;0,00158696
-0,13004989;0,00158696
-0,12999989;-0,01635792
-0,12994989;0,00158696
-0,12989989;0,00158696
-0,12984989;0,00158696
-0,12979989;0,00158696
-0,12974989;0,00158696
-0,12969989;0,00158696
-0,12964989;0,00158696
-0,12959989;0,00158696
-0,12954989;0,00158696
-0,12949989;0,00158696
-0,12944989;0,00158696
-0,12939989;0,00158696
-0,12934989;0,00158696
-0,12929989;0,00158696
-0,12924989;0,00158696
-0,12919989;0,00158696
-0,12914989;0,00158696
-0,12909989;0,00158696
-0,12904989;0,00158696
-0,12899989;0,00158696
-0,12894989;0,00158696
-0,12889989;0,00158696
-0,12884989;0,00158696
-0,12879989;0,00158696
-0,12874989;0,00158696
-0,12869989;0,00158696
-0,12864989;0,00158696
-0,12859989;0,00158696
-0,12854989;0,00158696
-0,12849989;0,00158696
-0,12844989;0,00158696
-0,12839989;0,00158696
-0,12834989;0,00158696
-0,12829989;0,00158696
-0,12824989;0,00158696
-0,12819989;0,00158696
-0,12814989;0,00158696
-0,12809989;0,00158696
-0,12804989;0,00158696
-0,12799989;0,00158696
-0,12794989;0,00158696
-0,12789989;0,00158696
-0,12784989;0,00158696
-0,12779989;0,00158696
-0,12774989;0,00158696
-0,12769989;0,00158696
-0,12764989;0,00158696
-0,12759989;0,00158696
-0,12754989;0,00158696
-0,12749989;0,00158696
-0,12744989;0,00158696
-0,12739989;0,00158696
-0,12734989;0,00158696
-0,12729989;0,00158696
-0,12724989;0,00158696
-0,12719989;0,00158696
-0,12714989;0,00158696
-0,12709989;0,00158696
-0,12704989;0,00158696
-0,12699989;0,00158696
-0,12694989;0,00158696
-0,12689989;0,00158696
-0,12684989;0,00158696
-0,12679989;0,00158696
-0,12674989;0,00158696
-0,12669989;0,00158696
-0,12664989;-0,01635792
-0,12659989;0,00158696
-0,12654989;0,00158696
-0,12649989;0,00158696
-0,12644989;0,00158696
-0,12639989;0,00158696
-0,12634989;-0,01635792
-0,12629989;0,00158696
-0,12624989;0,00158696
-0,12619989;0,00158696
-0,12614989;0,00158696
-0,12609989;0,00158696
-0,12604989;0,00158696
-0,12599989;0,00158696
-0,12594989;0,00158696
-0,12589989;0,00158696
-0,12584989;0,00158696
-0,12579989;-0,01635792
-0,12574989;0,00158696
-0,12569989;0,00158696
-0,12564989;0,00158696
-0,12559989;0,00158696
-0,12554989;0,00158696
-0,12549989;0,00158696
-0,12544989;0,00158696
-0,12539989;0,00158696
-0,12534989;0,00158696
-0,12529989;0,00158696
-0,12524989;0,00158696
-0,12519989;0,00158696
-0,12514989;0,00158696
-0,12509989;0,00158696
-0,12504989;0,00158696
-0,12499989;0,00158696
-0,12494989;-0,01635792
-0,12489989;0,00158696
-0,12484989;0,00158696
-0,12479989;0,00158696
-0,12474989;-0,01635792
-0,12469989;0,00158696
-0,12464989;0,00158696
-0,12459989;0,00158696
-0,12454989;0,00158696
-0,12449989;0,00158696
-0,12444989;0,00158696
-0,12439989;0,00158696
-0,12434989;0,00158696
-0,12429989;0,00158696
-0,12424989;0,00158696
-0,12419989;0,00158696
-0,12414989;-0,01635792
-0,12409989;0,00158696
-0,12404989;0,00158696
-0,12399989;0,00158696
-0,12394989;0,00158696
-0,12389989;0,00158696
-0,12384989;0,00158696
-0,12379989;0,00158696
-0,12374989;0,00158696
-0,12369989;0,00158696
-0,12364989;-0,01635792
-0,12359989;0,00158696
-0,12354989;0,00158696
-0,12349989;-0,01635792
-0,12344989;0,00158696
-0,12339989;0,00158696
-0,12334989;0,00158696
-0,12329989;0,00158696
-0,12324989;-0,01635792
-0,12319989;0,00158696
-0,12314989;0,00158696
-0,12309989;0,00158696
-0,12304989;0,00158696
-0,12299989;0,00158696
-0,12294989;0,00158696
-0,12289989;0,00158696
-0,12284989;0,00158696
-0,12279989;0,00158696
-0,12274989;0,00158696
-0,12269989;0,00158696
-0,12264989;0,00158696
-0,12259989;0,00158696
-0,12254989;0,00158696
-0,12249989;0,00158696
-0,12244989;-0,01635792
-0,12239989;0,00158696
-0,12234989;0,00158696
-0,12229989;0,00158696
-0,12224989;0,00158696
-0,12219989;0,00158696
-0,12214989;0,00158696
-0,12209989;0,00158696
-0,12204989;0,00158696
-0,12199989;0,00158696
-0,12194989;0,00158696
-0,12189989;-0,01635792
-0,12184989;0,00158696
-0,12179989;0,00158696
-0,12174989;0,00158696
-0,12169989;0,00158696
-0,12164989;0,00158696
-0,12159989;0,00158696
-0,12154989;0,00158696
-0,12149989;0,00158696
-0,12144989;0,00158696
-0,12139989;0,00158696
-0,12134989;0,00158696
-0,12129989;0,00158696
-0,12124989;0,00158696
-0,12119989;0,00158696
-0,12114989;0,00158696
-0,12109989;0,00158696
-0,12104989;0,00158696
-0,12099989;0,00158696
-0,12094989;0,00158696
-0,12089989;0,00158696
-0,12084989;0,00158696
-0,12079989;0,00158696
-0,12074989;0,00158696
-0,12069989;0,00158696
-0,12064989;0,00158696
-0,12059989;0,00158696
-0,12054989;0,00158696
-0,12049989;0,00158696
-0,12044989;0,00158696
-0,12039989;0,00158696
-0,12034989;0,00158696
-0,12029989;0,00158696
-0,12024989;0,00158696
-0,12019989;0,00158696
-0,12014989;-0,01635792
-0,12009989;0,00158696
-0,12004989;-0,01635792
-0,11999989;0,00158696
-0,11994989;0,00158696
-0,11989989;0,00158696
-0,11984989;0,00158696
-0,11979989;0,00158696
-0,11974989;0,00158696
-0,11969989;0,00158696
-0,11964989;0,00158696
-0,11959989;0,00158696
-0,11954989;0,00158696
-0,11949989;0,00158696
-0,11944989;0,00158696
-0,11939989;0,00158696
-0,11934989;0,00158696
-0,11929989;0,00158696
-0,11924989;-0,01635792
-0,11919989;0,00158696
-0,11914989;0,00158696
-0,11909989;0,00158696
-0,11904989;0,00158696
-0,11899989;0,00158696
-0,11894989;0,00158696
-0,11889989;0,00158696
-0,11884989;0,00158696
-0,11879989;0,00158696
-0,11874989;0,00158696
-0,11869989;-0,01635792
-0,11864989;-0,01635792
-0,11859989;0,00158696
-0,11854989;0,00158696
-0,11849989;0,00158696
-0,11844989;0,00158696
-0,11839989;0,00158696
-0,11834989;0,00158696
-0,11829989;0,00158696
-0,11824989;0,00158696
-0,11819989;0,00158696
-0,11814989;0,00158696
-0,11809989;0,00158696
-0,11804989;0,00158696
-0,11799989;0,00158696
-0,11794989;0,00158696
-0,11789989;0,00158696
-0,11784989;-0,01635792
-0,11779989;0,00158696
-0,11774989;0,00158696
-0,11769989;-0,01635792
-0,11764989;0,00158696
-0,11759989;0,00158696
-0,11754989;0,00158696
-0,11749989;0,00158696
-0,11744989;0,00158696
-0,11739989;0,00158696
-0,11734989;0,00158696
-0,11729989;0,00158696
-0,11724989;0,00158696
-0,11719989;0,00158696
-0,11714989;0,00158696
-0,11709989;0,00158696
-0,11704989;0,00158696
-0,11699989;0,00158696
-0,11694989;0,00158696
-0,11689989;0,00158696
-0,11684989;0,00158696
-0,11679989;0,00158696
-0,11674989;-0,01635792
-0,11669989;0,00158696
-0,11664989;0,00158696
-0,11659989;0,00158696
-0,11654989;0,00158696
-0,11649989;0,00158696
-0,11644989;0,00158696
-0,11639989;0,00158696
-0,11634989;0,00158696
-0,11629989;0,00158696
-0,11624989;0,00158696
-0,11619989;0,00158696
-0,11614989;-0,01635792
-0,11609989;0,00158696
-0,11604989;0,00158696
-0,11599989;0,00158696
-0,11594989;0,00158696
-0,11589989;0,00158696
-0,11584989;0,00158696
-0,11579989;0,00158696
-0,11574989;0,00158696
-0,11569989;0,00158696
-0,11564989;0,00158696
-0,11559989;0,00158696
-0,11554989;0,00158696
-0,11549989;0,00158696
-0,11544989;0,00158696
-0,11539989;0,00158696
-0,11534989;0,00158696
-0,11529989;0,00158696
-0,11524989;0,00158696
-0,11519989;0,00158696
-0,11514989;0,00158696
-0,11509989;0,00158696
-0,11504989;0,00158696
-0,11499989;0,00158696
-0,11494989;0,00158696
-0,11489989;0,00158696
-0,11484989;0,00158696
-0,11479989;0,00158696
-0,11474989;0,00158696
-0,11469989;0,00158696
-0,11464989;0,00158696
-0,11459989;0,00158696
-0,11454989;0,00158696
-0,11449989;0,00158696
-0,11444989;0,00158696
-0,11439989;0,00158696
-0,11434989;0,00158696
-0,11429989;0,00158696
-0,11424989;0,00158696
-0,11419989;0,00158696
-0,11414989;-0,01635792
-0,11409989;0,00158696
-0,11404989;0,00158696
-0,11399989;0,00158696
-0,11394989;0,00158696
-0,11389989;0,00158696
-0,11384989;0,00158696
-0,11379989;0,00158696
-0,11374989;0,00158696
-0,11369989;0,00158696
-0,11364989;0,00158696
-0,11359989;0,00158696
-0,11354989;0,00158696
-0,11349989;0,00158696
-0,11344989;0,00158696
-0,11339989;0,00158696
-0,11334989;0,00158696
-0,11329989;0,00158696
-0,11324989;0,00158696
-0,11319989;0,00158696
-0,11314989;0,00158696
-0,11309989;0,00158696
-0,11304989;0,00158696
-0,11299989;0,00158696
-0,11294989;0,00158696
-0,11289989;0,00158696
-0,11284989;0,00158696
-0,11279989;0,00158696
-0,11274989;0,00158696
-0,11269989;0,00158696
-0,11264989;0,00158696
-0,11259989;0,00158696
-0,11254989;0,00158696
-0,11249989;0,00158696
-0,11244989;0,00158696
-0,11239989;0,00158696
-0,11234989;-0,01635792
-0,11229989;0,00158696
-0,11224989;0,00158696
-0,11219989;0,00158696
-0,11214989;0,00158696
-0,11209989;0,00158696
-0,11204989;0,00158696
-0,11199989;0,00158696
-0,11194989;0,00158696
-0,11189989;0,00158696
-0,11184989;0,00158696
-0,11179989;0,00158696
-0,11174989;0,00158696
-0,11169989;0,00158696
-0,11164989;0,00158696
-0,11159989;0,00158696
-0,11154989;0,00158696
-0,11149989;0,00158696
-0,11144989;0,00158696
-0,11139989;0,00158696
-0,11134989;0,00158696
-0,11129989;0,00158696
-0,11124989;0,00158696
-0,11119989;0,00158696
-0,11114989;0,00158696
-0,11109989;0,00158696
-0,11104989;0,00158696
-0,11099989;0,00158696
-0,11094989;0,00158696
-0,11089989;0,00158696
-0,11084989;0,00158696
-0,11079989;0,00158696
-0,11074989;0,00158696
-0,11069989;0,00158696
-0,11064989;0,00158696
-0,11059989;0,00158696
-0,11054989;0,00158696
-0,11049989;0,00158696
-0,11044989;0,00158696
-0,11039989;0,00158696
-0,11034989;0,00158696
-0,11029989;0,00158696
-0,11024989;0,00158696
-0,11019989;0,00158696
-0,11014989;-0,01635792
-0,11009989;0,00158696
-0,11004989;0,00158696
-0,10999989;0,00158696
-0,10994989;0,00158696
-0,10989989;0,00158696
-0,10984989;0,00158696
-0,10979989;0,00158696
-0,10974989;0,00158696
-0,10969989;0,00158696
-0,10964989;0,00158696
-0,10959989;0,00158696
-0,10954989;0,00158696
-0,10949989;0,00158696
-0,10944989;0,00158696
-0,10939989;0,00158696
-0,10934989;0,00158696
-0,10929989;0,00158696
-0,10924989;0,00158696
-0,10919989;0,00158696
-0,10914989;0,00158696
-0,10909989;0,00158696
-0,10904989;0,00158696
-0,10899989;0,00158696
-0,10894989;0,00158696
-0,10889989;0,00158696
-0,10884989;0,00158696
-0,10879989;0,00158696
-0,10874989;0,00158696
-0,10869989;0,00158696
-0,10864989;0,00158696
-0,10859989;0,00158696
-0,10854989;0,00158696
-0,10849989;0,00158696
-0,10844989;-0,01635792
-0,10839989;0,00158696
-0,10834989;0,00158696
-0,10829989;0,00158696
-0,10824989;0,00158696
-0,10819989;0,00158696
-0,10814989;0,00158696
-0,10809989;0,00158696
-0,10804989;0,00158696
-0,10799989;0,00158696
-0,10794989;0,00158696
-0,10789989;0,00158696
-0,10784989;0,00158696
-0,10779989;0,00158696
-0,10774989;0,00158696
-0,10769989;0,00158696
-0,10764989;0,00158696
-0,10759989;0,00158696
-0,10754989;0,00158696
-0,10749989;0,00158696
-0,10744989;0,00158696
-0,10739989;0,00158696
-0,10734989;0,00158696
-0,10729990;0,00158696
-0,10724990;0,00158696
-0,10719990;0,00158696
-0,10714990;0,00158696
-0,10709990;0,00158696
-0,10704990;0,00158696
-0,10699990;0,00158696
-0,10694990;0,00158696
-0,10689990;0,00158696
-0,10684990;0,00158696
-0,10679990;0,00158696
-0,10674990;0,00158696
-0,10669990;0,00158696
-0,10664990;0,00158696
-0,10659990;0,00158696
-0,10654990;0,00158696
-0,10649990;0,00158696
-0,10644990;0,00158696
-0,10639990;0,00158696
-0,10634990;0,00158696
-0,10629990;0,00158696
-0,10624990;0,00158696
-0,10619990;0,00158696
-0,10614990;0,00158696
-0,10609990;0,00158696
-0,10604990;0,00158696
-0,10599990;0,00158696
-0,10594990;0,00158696
-0,10589990;0,00158696
-0,10584990;0,00158696
-0,10579990;0,00158696
-0,10574990;0,00158696
-0,10569990;0,00158696
-0,10564990;0,00158696
-0,10559990;0,00158696
-0,10554990;0,00158696
-0,10549990;0,00158696
-0,10544990;0,00158696
-0,10539990;0,00158696
-0,10534990;0,00158696
-0,10529990;0,00158696
-0,10524990;0,00158696
-0,10519990;0,00158696
-0,10514990;0,00158696
-0,10509990;0,00158696
-0,10504990;0,00158696
-0,10499990;0,00158696
-0,10494990;0,00158696
-0,10489990;0,00158696
-0,10484990;0,00158696
-0,10479990;0,00158696
-0,10474990;0,00158696
-0,10469990;0,00158696
-0,10464990;0,00158696
-0,10459990;0,00158696
-0,10454990;0,00158696
-0,10449990;0,00158696
-0,10444990;0,00158696
-0,10439990;0,00158696
-0,10434990;0,00158696
-0,10429990;0,00158696
-0,10424990;0,00158696
-0,10419990;0,00158696
-0,10414990;0,00158696
-0,10409990;0,00158696
-0,10404990;0,00158696
-0,10399990;0,00158696
-0,10394990;0,00158696
-0,10389990;0,00158696
-0,10384990;0,00158696
-0,10379990;0,00158696
-0,10374990;0,00158696
-0,10369990;0,00158696
-0,10364990;0,00158696
-0,10359990;0,00158696
-0,10354990;0,00158696
-0,10349990;0,00158696
-0,10344990;0,00158696
-0,10339990;0,00158696
-0,10334990;0,00158696
-0,10329990;0,00158696
-0,10324990;0,00158696
-0,10319990;0,00158696
-0,10314990;0,00158696
-0,10309990;0,00158696
-0,10304990;0,00158696
-0,10299990;0,00158696
-0,10294990;0,00158696
-0,10289990;0,00158696
-0,10284990;0,00158696
-0,10279990;0,00158696
-0,10274990;0,00158696
-0,10269990;0,00158696
-0,10264990;0,00158696
-0,10259990;0,00158696
-0,10254990;0,00158696
-0,10249990;0,00158696
-0,10244990;0,00158696
-0,10239990;0,00158696
-0,10234990;0,00158696
-0,10229990;0,00158696
-0,10224990;0,00158696
-0,10219990;0,00158696
-0,10214990;0,00158696
-0,10209990;0,00158696
-0,10204990;0,00158696
-0,10199990;0,00158696
-0,10194990;0,00158696
-0,10189990;0,00158696
-0,10184990;0,00158696
-0,10179990;-0,01635792
-0,10174990;0,00158696
-0,10169990;-0,01635792
-0,10164990;0,00158696
-0,10159990;0,00158696
-0,10154990;0,00158696
-0,10149990;0,00158696
-0,10144990;0,00158696
-0,10139990;0,00158696
-0,10134990;0,00158696
-0,10129990;0,00158696
-0,10124990;0,00158696
-0,10119990;0,00158696
-0,10114990;0,00158696
-0,10109990;0,00158696
-0,10104990;-0,01635792
-0,10099990;0,00158696
-0,10094990;0,00158696
-0,10089990;0,00158696
-0,10084990;0,00158696
-0,10079990;-0,01635792
-0,10074990;0,00158696
-0,10069990;0,00158696
-0,10064990;0,00158696
-0,10059990;0,00158696
-0,10054990;0,00158696
-0,10049990;0,00158696
-0,10044990;0,00158696
-0,10039990;0,00158696
-0,10034990;0,00158696
-0,10029990;0,00158696
-0,10024990;0,00158696
-0,10019990;0,00158696
-0,10014990;0,00158696
-0,10009990;0,00158696
-0,10004990;0,00158696
-0,09999990;0,00158696
-0,09994990;0,00158696
-0,09989990;0,00158696
-0,09984990;0,00158696
-0,09979990;-0,01635792
-0,09974990;0,00158696
-0,09969990;0,00158696
-0,09964990;0,00158696
-0,09959990;0,00158696
-0,09954990;0,00158696
-0,09949990;0,00158696
-0,09944990;0,00158696
-0,09939990;0,00158696
-0,09934990;0,00158696
-0,09929990;0,00158696
-0,09924990;0,00158696
-0,09919990;0,00158696
-0,09914990;0,00158696
-0,09909990;0,00158696
-0,09904990;0,00158696
-0,09899990;0,00158696
-0,09894990;0,00158696
-0,09889990;0,00158696
-0,09884990;0,00158696
-0,09879990;0,00158696
-0,09874990;0,00158696
-0,09869990;0,00158696
-0,09864990;0,00158696
-0,09859990;0,00158696
-0,09854990;0,00158696
-0,09849990;0,00158696
-0,09844990;0,00158696
-0,09839990;0,00158696
-0,09834990;0,00158696
-0,09829990;0,00158696
-0,09824990;0,00158696
-0,09819990;0,00158696
-0,09814990;0,00158696
-0,09809990;0,00158696
-0,09804990;0,00158696
-0,09799990;0,00158696
-0,09794990;0,00158696
-0,09789990;0,00158696
-0,09784990;0,00158696
-0,09779990;0,00158696
-0,09774990;0,00158696
-0,09769990;0,00158696
-0,09764990;0,00158696
-0,09759990;0,00158696
-0,09754990;0,00158696
-0,09749990;0,00158696
-0,09744990;0,00158696
-0,09739990;0,00158696
-0,09734990;0,00158696
-0,09729990;0,00158696
-0,09724990;0,00158696
-0,09719990;0,00158696
-0,09714990;0,00158696
-0,09709990;0,00158696
-0,09704990;0,00158696
-0,09699990;0,00158696
-0,09694990;0,00158696
-0,09689990;0,00158696
-0,09684990;0,00158696
-0,09679990;0,00158696
-0,09674990;0,00158696
-0,09669990;0,00158696
-0,09664990;0,00158696
-0,09659990;0,00158696
-0,09654990;0,00158696
-0,09649990;0,00158696
-0,09644990;0,00158696
-0,09639990;0,00158696
-0,09634990;0,00158696
-0,09629990;0,00158696
-0,09624990;0,00158696
-0,09619990;0,00158696
-0,09614990;0,00158696
-0,09609990;0,00158696
-0,09604990;0,00158696
-0,09599990;0,00158696
-0,09594990;0,00158696
-0,09589990;0,00158696
-0,09584990;0,00158696
-0,09579990;0,00158696
-0,09574990;0,00158696
-0,09569990;0,00158696
-0,09564990;0,00158696
-0,09559990;0,00158696
-0,09554990;0,00158696
-0,09549990;0,00158696
-0,09544990;0,00158696
-0,09539990;0,00158696
-0,09534990;0,00158696
-0,09529990;0,00158696
-0,09524990;0,00158696
-0,09519990;0,00158696
-0,09514990;0,00158696
-0,09509990;0,00158696
-0,09504990;0,00158696
-0,09499990;0,00158696
-0,09494990;0,00158696
-0,09489990;0,00158696
-0,09484990;0,00158696
-0,09479990;0,00158696
-0,09474990;0,00158696
-0,09469990;0,00158696
-0,09464990;0,00158696
-0,09459990;0,00158696
-0,09454990;0,00158696
-0,09449990;0,00158696
-0,09444990;0,00158696
-0,09439990;0,00158696
-0,09434990;0,00158696
-0,09429990;0,00158696
-0,09424990;0,00158696
-0,09419990;0,00158696
-0,09414990;0,00158696
-0,09409990;0,00158696
-0,09404990;0,00158696
-0,09399990;0,00158696
-0,09394990;0,00158696
-0,09389990;0,00158696
-0,09384990;0,00158696
-0,09379990;0,00158696
-0,09374990;0,00158696
-0,09369990;0,00158696
-0,09364990;0,00158696
-0,09359990;0,00158696
-0,09354990;0,00158696
-0,09349990;0,00158696
-0,09344990;0,00158696
-0,09339990;0,00158696
-0,09334990;0,00158696
-0,09329990;0,00158696
-0,09324990;0,00158696
-0,09319990;0,00158696
-0,09314990;0,00158696
-0,09309990;0,00158696
-0,09304990;0,00158696
-0,09299990;0,00158696
-0,09294990;0,00158696
-0,09289990;0,00158696
-0,09284990;0,00158696
-0,09279990;0,00158696
-0,09274990;0,00158696
-0,09269990;0,00158696
-0,09264990;0,00158696
-0,09259990;0,00158696
-0,09254990;0,00158696
-0,09249990;0,00158696
-0,09244990;0,00158696
-0,09239990;0,00158696
-0,09234990;0,00158696
-0,09229990;0,00158696
-0,09224990;0,00158696
-0,09219990;0,00158696
-0,09214990;0,00158696
-0,09209990;0,00158696
-0,09204990;0,00158696
-0,09199990;0,00158696
-0,09194990;0,00158696
-0,09189990;0,00158696
-0,09184990;0,00158696
-0,09179990;0,00158696
-0,09174990;0,00158696
-0,09169990;0,00158696
-0,09164990;0,00158696
-0,09159990;0,00158696
-0,09154990;0,00158696
-0,09149990;0,00158696
-0,09144990;0,00158696
-0,09139990;0,00158696
-0,09134990;0,00158696
-0,09129990;0,00158696
-0,09124990;0,00158696
-0,09119990;0,00158696
-0,09114990;0,00158696
-0,09109990;0,00158696
-0,09104990;0,00158696
-0,09099990;0,00158696
-0,09094990;0,00158696
-0,09089990;0,00158696
-0,09084990;0,00158696
-0,09079990;0,00158696
-0,09074990;0,00158696
-0,09069990;0,00158696
-0,09064990;0,00158696
-0,09059990;0,00158696
-0,09054990;0,00158696
-0,09049990;0,00158696
-0,09044990;0,00158696
-0,09039990;0,00158696
-0,09034990;0,00158696
-0,09029990;0,00158696
-0,09024990;0,00158696
-0,09019990;0,00158696
-0,09014990;0,00158696
-0,09009990;0,00158696
-0,09004990;0,00158696
-0,08999990;0,00158696
-0,08994990;-0,01635792
-0,08989990;0,00158696
-0,08984990;0,00158696
-0,08979990;0,00158696
-0,08974990;0,00158696
-0,08969990;0,00158696
-0,08964990;0,00158696
-0,08959990;0,00158696
-0,08954990;0,00158696
-0,08949990;0,00158696
-0,08944990;0,00158696
-0,08939990;0,00158696
-0,08934990;0,00158696
-0,08929990;0,00158696
-0,08924990;0,00158696
-0,08919990;0,00158696
-0,08914990;0,00158696
-0,08909990;0,00158696
-0,08904990;0,00158696
-0,08899990;0,00158696
-0,08894990;0,00158696
-0,08889990;0,00158696
-0,08884990;0,00158696
-0,08879990;0,00158696
-0,08874990;0,00158696
-0,08869990;0,00158696
-0,08864990;0,00158696
-0,08859990;0,00158696
-0,08854990;0,00158696
-0,08849990;0,00158696
-0,08844990;0,00158696
-0,08839990;0,00158696
-0,08834990;0,00158696
-0,08829990;0,00158696
-0,08824990;0,00158696
-0,08819990;0,00158696
-0,08814990;0,00158696
-0,08809990;0,00158696
-0,08804990;0,00158696
-0,08799990;0,00158696
-0,08794990;0,00158696
-0,08789990;0,00158696
-0,08784990;0,00158696
-0,08779990;0,00158696
-0,08774990;0,00158696
-0,08769990;0,00158696
-0,08764990;0,00158696
-0,08759990;0,00158696
-0,08754990;0,00158696
-0,08749990;0,00158696
-0,08744990;0,00158696
-0,08739990;0,00158696
-0,08734990;0,00158696
-0,08729990;0,00158696
-0,08724990;0,00158696
-0,08719990;0,00158696
-0,08714990;0,00158696
-0,08709990;0,00158696
-0,08704990;0,00158696
-0,08699990;0,00158696
-0,08694990;0,00158696
-0,08689990;0,00158696
-0,08684990;0,00158696
-0,08679990;0,00158696
-0,08674990;0,00158696
-0,08669990;0,00158696
-0,08664990;0,00158696
-0,08659990;0,00158696
-0,08654990;0,00158696
-0,08649990;0,00158696
-0,08644990;0,00158696
-0,08639990;0,00158696
-0,08634990;0,00158696
-0,08629990;0,00158696
-0,08624990;0,00158696
-0,08619990;0,00158696
-0,08614990;0,00158696
-0,08609990;0,00158696
-0,08604990;0,00158696
-0,08599990;0,00158696
-0,08594990;0,00158696
-0,08589990;0,00158696
-0,08584990;0,00158696
-0,08579990;0,00158696
-0,08574990;0,00158696
-0,08569990;0,00158696
-0,08564990;0,00158696
-0,08559990;0,00158696
-0,08554990;0,00158696
-0,08549990;0,00158696
-0,08544990;0,00158696
-0,08539990;0,00158696
-0,08534990;0,00158696
-0,08529990;0,00158696
-0,08524990;0,00158696
-0,08519990;0,00158696
-0,08514990;0,00158696
-0,08509990;0,00158696
-0,08504990;-0,01635792
-0,08499990;0,00158696
-0,08494990;0,00158696
-0,08489990;0,00158696
-0,08484990;0,00158696
-0,08479990;0,00158696
-0,08474990;0,00158696
-0,08469990;0,00158696
-0,08464990;0,00158696
-0,08459990;0,00158696
-0,08454990;0,00158696
-0,08449990;0,00158696
-0,08444990;0,00158696
-0,08439990;0,00158696
-0,08434990;0,00158696
-0,08429990;0,00158696
-0,08424990;0,00158696
-0,08419990;0,00158696
-0,08414990;0,00158696
-0,08409990;0,00158696
-0,08404990;0,00158696
-0,08399990;0,00158696
-0,08394990;0,00158696
-0,08389990;0,00158696
-0,08384990;0,00158696
-0,08379990;0,00158696
-0,08374990;0,00158696
-0,08369990;0,00158696
-0,08364990;0,00158696
-0,08359990;0,00158696
-0,08354990;0,00158696
-0,08349990;0,00158696
-0,08344990;0,00158696
-0,08339990;0,00158696
-0,08334990;0,00158696
-0,08329990;0,00158696
-0,08324990;0,00158696
-0,08319990;0,00158696
-0,08314990;0,00158696
-0,08309990;0,00158696
-0,08304990;0,00158696
-0,08299990;0,00158696
-0,08294990;0,00158696
-0,08289990;0,00158696
-0,08284990;0,00158696
-0,08279990;0,00158696
